id_,sail_ship_id,deaparture_harbour,arrival_harbour,sail_freight_id,container_loaded,payment_currency
26706,78513,18563,18691,1744,116,AOA
33201,79634,18540,18582,1883,111,TZS
37155,78170,18548,18627,1645,87,UGX
31405,79043,18638,18598,1328,84,CUP
42199,78786,18623,18646,1718,144,NAD
42873,79417,18500,18543,1917,170,MMK
36302,79805,18629,18638,1274,179,BDT
41487,79020,18631,18672,1408,205,AUD
29577,77224,18555,18521,1368,162,WST
28678,77383,18640,18541,1191,216,BRL
43759,77877,18592,18585,1811,208,CRC
31876,79712,18698,18700,1780,150,AFN
27395,77879,18595,18562,1810,45,UZS
29727,79926,18605,18620,1427,78,BGN
40167,79635,18599,18595,1458,201,KZT
34248,79818,18553,18623,1380,106,BAM
41576,79395,18563,18548,1995,181,BAM
35605,79481,18615,18658,1694,57,SAR
34052,79234,18549,18687,1627,240,DKK
34239,78387,18575,18623,1274,123,HTG
32339,78861,18590,18581,1456,172,TWD
40880,77408,18583,18545,1380,70,PGK
29990,79859,18501,18687,1380,172,CRC
32364,79214,18653,18662,1458,236,OMR
41746,77691,18670,18629,1777,184,TOP
44535,78388,18539,18672,1645,64,BDT
28481,78204,18688,18531,1845,225,HKD
44439,79417,18574,18606,2030,166,BWP
38422,78097,18623,18651,1708,96,ARS
35629,77383,18620,18615,2008,146,SOS
37301,79808,18528,18504,1895,121,ARS
41375,78468,18540,18509,1530,195,GTQ
44069,78213,18641,18572,1458,243,BTN
33321,77522,18504,18646,1744,134,SDG
26275,78978,18595,18665,1917,186,TJS
26361,79187,18605,18576,1938,216,TTD
33230,79097,18688,18604,1883,203,THB
30346,79634,18581,18643,1702,96,VUV
36618,78218,18681,18539,1596,157,MAD
33552,77352,18656,18509,1458,193,SOS
27437,77934,18538,18681,1991,235,ERN
35726,77372,18549,18652,1368,166,GYD
35029,79511,18503,18684,1895,132,DKK
25412,78219,18513,18590,1592,71,KMF
42969,78208,18613,18639,1718,200,SVC
38063,78292,18501,18638,1368,120,SOS
40193,79634,18673,18553,1955,54,MXN
33617,79481,18676,18567,1419,117,MNT
26112,79841,18628,18623,1400,131,SCR
32067,77395,18698,18641,1702,200,IMP
26103,78292,18574,18632,1845,225,BHD
28949,79454,18542,18638,1596,71,BIF
39053,77565,18540,18500,1995,192,PAB
29693,77522,18687,18516,1386,232,DJF
32634,79327,18686,18559,1843,157,IDR
32298,77495,18606,18588,1938,146,GTQ
36100,77411,18664,18620,1645,130,CVE
28152,79282,18510,18645,1645,66,MYR
40666,77786,18582,18576,1191,137,JEP
31912,79395,18698,18624,1917,146,RUB
30154,78071,18641,18548,1400,113,TWD
28347,77324,18588,18640,1780,123,BBD
25993,79858,18646,18510,1800,106,XPF
32504,78201,18528,18571,1810,44,IRR
38998,77267,18667,18595,1386,186,VND
26850,79917,18670,18612,1517,64,JPY
40956,78685,18591,18560,1909,124,BIF
28154,77695,18631,18553,1718,34,CLP
27023,79198,18668,18613,1843,112,CHF
42166,79891,18629,18579,1517,65,LTL
40214,77844,18553,18667,1386,163,CUC
31434,79282,18567,18542,1191,194,GMD
36521,77626,18675,18589,1811,142,VUV
43845,79808,18591,18589,1456,168,TZS
25113,77454,18583,18652,1517,141,MMK
44165,79494,18571,18516,1718,74,EUR
37266,78003,18629,18579,1530,169,INR
27532,78150,18625,18658,1345,33,PKR
38973,78108,18675,18605,1901,114,GTQ
31443,79010,18695,18569,1883,44,FJD
28583,78658,18612,18700,1530,144,RON
32121,77928,18614,18511,1938,142,JPY
39359,78173,18625,18588,1845,240,FKP
29783,78189,18528,18504,1938,55,COP
36698,79187,18531,18548,1530,125,ZMW
37987,78209,18572,18565,1910,234,ANG
39239,78543,18654,18571,1811,155,HKD
35467,78461,18658,18673,2008,247,SYP
33557,78097,18667,18572,1843,180,DOP
35356,77291,18665,18614,1811,180,SYP
32561,77979,18612,18585,1617,62,MRO
36893,79446,18582,18623,1408,192,KES
41976,77322,18683,18667,1345,187,SHP
43487,78300,18671,18539,1910,185,GBP
26599,79808,18599,18658,1883,178,RSD
39250,79126,18623,18537,1456,165,SBD
38646,79858,18529,18700,1596,198,BMD
29239,79274,18516,18563,1617,115,AED
42667,79486,18529,18694,1627,84,NPR
42160,78735,18510,18522,1427,112,FKP
35495,79058,18680,18501,1386,72,TJS
41858,77054,18670,18560,1400,153,CRC
38544,78267,18615,18661,2008,208,PKR
44440,78213,18671,18698,1408,30,RUB
37743,79703,18592,18687,1777,178,AZN
39916,77054,18595,18687,1938,88,VND
42633,78960,18538,18554,1910,98,CLP
41587,78461,18656,18521,1938,177,NIS
38229,77368,18684,18665,1708,193,NIO
39713,78308,18522,18540,1718,192,DJF
26788,79027,18519,18662,1883,97,BTN
43116,77311,18643,18569,2008,222,KHR
28926,77368,18638,18669,1596,152,RON
44163,79111,18575,18549,1191,64,MGA
33287,77136,18531,18538,1811,43,NZD
36776,78173,18539,18651,1718,152,AWG
31517,78787,18681,18501,1910,185,IRR
42544,78786,18591,18661,1427,197,VUV
36732,77685,18522,18694,1386,46,COP
44170,79861,18565,18613,1368,135,XAF
39750,78115,18503,18564,1883,164,LAK
33133,77801,18632,18567,1780,232,PLN
32998,80025,18652,18625,1807,249,SZL
43801,78287,18652,18670,1400,115,MDL
33945,79858,18589,18671,1372,186,OMR
30606,78194,18589,18694,1909,80,STD
33791,79540,18513,18554,1419,167,TJS
35506,78218,18657,18599,1517,193,DZD
25264,77107,18560,18700,1702,218,LRD
33032,77435,18623,18589,1901,62,RSD
26202,79097,18576,18632,1744,58,BDT
29903,77684,18673,18528,1458,219,GTQ
34651,78684,18564,18561,1845,78,UYU
31932,77454,18522,18632,1917,182,PKR
38151,79861,18562,18671,1380,190,AOA
35354,78585,18624,18591,1744,38,XCD
43014,78182,18686,18657,1938,226,YER
42486,77123,18623,18625,1995,76,JPY
44003,77685,18516,18603,1372,231,KRW
27132,78388,18621,18681,1845,35,VEF
27490,78658,18681,18686,1938,236,BIF
36209,79653,18662,18683,1901,113,SZL
25915,77976,18521,18519,1810,125,SPL
30260,77336,18680,18504,1744,59,HRK
33624,78735,18653,18574,1694,231,PYG
37406,79058,18524,18589,1917,64,XDR
34505,78076,18592,18530,1883,47,MWK
35955,79661,18680,18553,1274,38,SHP
28700,77565,18504,18545,1419,75,MUR
29995,79861,18673,18530,1694,181,MUR
44359,79653,18592,18672,1694,181,BSD
41170,78026,18589,18555,1883,119,CUP
37532,79409,18584,18621,1372,123,YER
37696,77408,18620,18681,1372,59,STD
34360,78201,18530,18599,1274,59,XDR
27239,77745,18686,18613,1427,87,LYD
39988,77113,18542,18656,1816,111,KES
43442,77336,18627,18513,1910,150,ILS
35927,77054,18615,18542,1191,104,AFN
35137,78076,18640,18531,1995,177,GEL
36683,78166,18627,18583,1811,97,HRK
40049,78045,18700,18576,1627,37,PEN
30661,79896,18547,18583,2008,133,MDL
31470,78972,18511,18503,1702,89,COP
44892,78719,18653,18516,1780,221,CLP
42314,79454,18571,18671,1940,120,JMD
25909,78774,18627,18627,1419,236,TWD
36468,78045,18590,18668,1718,58,NPR
34681,78690,18559,18576,1816,236,DOP
42363,79806,18593,18625,2018,222,ZMW
31117,78218,18528,18575,1938,134,BHD
36409,77382,18528,18683,1910,150,LYD
26727,77920,18530,18681,1517,194,LSL
35747,79222,18588,18651,1938,220,PHP
40056,79723,18579,18513,1427,122,ZAR
26659,79097,18661,18654,1694,184,MYR
32641,77448,18509,18563,1400,125,TND
42352,79805,18513,18591,1901,97,MRO
39231,79258,18551,18694,1408,153,TOP
42733,77522,18700,18583,1627,248,CZK
26556,77522,18549,18564,2008,93,GBP
33839,77325,18543,18583,1938,97,MYR
42662,77382,18625,18543,1800,84,BDT
26685,79661,18589,18620,1427,84,CZK
33452,77960,18529,18606,1895,34,PKR
33881,78489,18627,18537,1517,128,SHP
42156,79716,18513,18549,1810,205,CVE
37357,77863,18593,18563,1596,222,GBP
32943,78110,18657,18590,1372,248,CNY
27284,79017,18574,18671,1895,238,CZK
29985,78208,18543,18592,1419,238,LSL
42659,77324,18548,18519,1345,192,AFN
41871,77166,18598,18552,1938,187,SAR
38855,79417,18661,18561,1708,200,DJF
29506,79017,18594,18582,1718,153,MOP
33678,78417,18654,18531,1702,73,STD
31705,79093,18667,18667,1938,120,JEP
37017,78267,18572,18664,1955,139,CLP
34490,78150,18604,18650,2008,31,FKP
33932,79494,18662,18657,1909,114,LKR
42480,79509,18563,18688,1419,72,SOS
28230,78292,18613,18574,1517,60,UZS
42260,79820,18698,18621,1274,33,KPW
30001,79922,18605,18503,1386,127,UZS
34121,77239,18645,18588,2008,106,GTQ
37900,79805,18694,18686,1191,149,BRL
28433,78166,18668,18513,1427,245,AMD
29689,77100,18589,18524,1780,122,MKD
33769,78918,18646,18504,1456,131,AMD
39222,79409,18545,18529,1807,44,USD
29286,77239,18574,18528,1807,212,FKP
41185,79653,18555,18598,1744,65,KMF
34655,77626,18511,18664,1627,179,BMD
37342,78463,18564,18602,1843,144,IRR
34220,79716,18571,18629,1328,205,NOK
32038,77619,18545,18504,1368,85,BMD
39564,78618,18530,18676,1427,244,KZT
33246,79926,18623,18547,1372,132,RON
33610,77957,18698,18504,1419,228,MWK
31811,77862,18670,18693,1917,175,PKR
36613,77955,18511,18559,1380,83,TOP
42889,78120,18589,18629,1780,36,VEF
34853,77928,18629,18606,1807,56,TND
38800,77728,18632,18694,1456,200,JOD
34148,79350,18553,18564,1744,224,BSD
32746,77691,18687,18656,1883,238,BOB
31558,79093,18541,18563,1917,60,HTG
43286,78742,18543,18582,1592,63,TVD
42991,78548,18675,18632,1419,225,SHP
27915,79486,18658,18584,1991,114,UAH
39492,78048,18581,18657,2018,68,KRW
40256,79653,18614,18700,1909,230,MAD
34616,79446,18539,18627,1756,147,AZN
36337,78194,18670,18501,1702,62,KES
32000,79621,18669,18541,1883,91,LSL
39707,77786,18519,18673,1811,110,NIO
34325,79177,18589,18554,1843,203,MNT
36411,78189,18537,18548,1991,93,TOP
27890,78499,18602,18638,1708,39,PEN
34938,78978,18556,18661,1883,68,XAF
30914,79395,18571,18583,1368,247,DJF
34393,77079,18504,18510,1991,58,BTN
41927,79020,18522,18594,1883,71,LBP
36233,77955,18646,18538,1845,43,CHF
43576,79198,18598,18684,1596,137,SDG
44695,77011,18500,18669,1345,213,COP
29357,78097,18669,18589,1777,79,CNY
37205,77382,18695,18509,1756,152,FJD
30746,78568,18571,18694,1372,245,MYR
37397,78495,18673,18556,1940,169,VUV
33676,77238,18545,18653,1991,172,BBD
43880,79989,18686,18599,2018,102,KRW
40459,79319,18631,18614,1708,156,XAF
28672,78190,18629,18631,1458,112,NZD
36767,79401,18509,18623,1408,243,MXN
32551,79257,18510,18653,1938,70,ILS
31094,78209,18688,18672,1955,182,KES
43600,77193,18656,18543,1901,229,CAD
32309,77193,18530,18625,1816,190,CLP
31256,79875,18700,18675,1995,156,IMP
38339,78794,18552,18668,1627,147,HKD
42369,78377,18522,18651,1843,159,XAF
30195,77136,18623,18579,1910,41,ZAR
34731,79319,18593,18563,2018,62,VND
28202,79020,18695,18683,1810,135,SOS
30349,79509,18591,18671,1456,146,EUR
27354,78770,18593,18653,2008,181,JEP
33532,77934,18691,18605,1883,57,NPR
30113,78170,18583,18576,1328,242,KRW
40113,79612,18542,18563,1917,221,LRD
38091,79961,18693,18510,1777,38,TRY
32663,79201,18693,18593,1800,67,AZN
44826,78738,18583,18589,2018,76,AOA
37496,79846,18645,18564,1940,143,KPW
42169,79917,18593,18582,1596,151,CVE
32356,77353,18652,18563,1530,133,KZT
38999,78478,18563,18664,1372,82,SYP
40848,77542,18538,18669,1955,214,STD
31706,77208,18691,18641,1345,38,MXN
42558,79926,18536,18574,1380,49,XPF
39760,77238,18599,18574,2008,250,ETB
43102,77111,18650,18545,1883,205,GEL
25288,78173,18536,18673,1816,60,BGN
27427,79917,18513,18536,1901,141,AMD
36110,78618,18593,18686,1456,83,VEF
36108,77368,18572,18629,1596,54,SVC
38444,77745,18615,18620,1883,62,BTN
27953,79896,18671,18608,2030,78,SVC
40541,79783,18572,18567,2030,151,UYU
36328,79820,18629,18589,1380,158,AMD
25963,79257,18571,18614,1744,112,CVE
34708,79274,18542,18556,1910,116,NIO
33565,78550,18599,18592,1427,74,ZAR
42675,79808,18629,18565,1596,206,BSD
43153,78062,18652,18583,1191,78,ETB
44176,79926,18661,18500,1955,249,SOS
27614,78618,18687,18584,1917,45,KHR
27458,79201,18686,18572,1807,195,DOP
25524,78110,18504,18584,1596,56,HUF
32800,79842,18620,18639,1810,64,TJS
31040,77166,18513,18563,1191,108,JPY
44107,79723,18665,18667,1694,176,MMK
33218,77620,18691,18695,1368,145,MRO
42269,78408,18676,18615,1909,239,LTL
36975,77668,18640,18606,1328,138,MYR
35823,78168,18524,18695,1274,59,ALL
29714,78499,18576,18521,1274,106,UGX
34342,78658,18625,18530,1810,66,CUC
42880,78546,18688,18516,1718,142,GBP
30510,79138,18537,18521,1386,162,LAK
29381,78948,18583,18589,1427,149,COP
42419,78408,18638,18556,2018,203,KRW
44958,79356,18653,18676,1756,191,PAB
28868,77490,18613,18688,1617,180,AOA
25616,77094,18504,18688,1917,79,XAF
40336,77004,18585,18676,1345,197,AUD
30460,78661,18613,18627,1372,124,ETB
42829,77976,18563,18519,1408,158,MNT
25982,78538,18603,18571,1901,210,MXN
32458,79661,18528,18658,1386,115,SOS
31240,79481,18676,18681,1843,96,VEF
31700,78308,18554,18688,1991,189,AOA
44231,77302,18676,18680,1718,247,MXN
39142,77007,18519,18641,1274,152,PKR
39058,78948,18608,18560,1940,59,NAD
36919,79892,18681,18640,1938,149,NPR
28193,79234,18571,18631,1456,236,KHR
35651,79350,18589,18511,2018,118,OMR
25310,78097,18538,18632,2018,236,TND
35491,79774,18605,18623,1811,189,RON
38474,77113,18614,18528,1708,35,ZWD
37438,79257,18598,18563,1419,33,IQD
26471,79861,18595,18603,1400,179,MZN
44150,79922,18579,18590,1592,75,TOP
34211,78948,18653,18513,1627,115,LBP
28540,78658,18538,18536,1843,42,TOP
30239,79808,18631,18684,1843,207,KYD
36317,78787,18560,18504,1592,139,NIO
38391,79842,18552,18592,1702,237,HNL
40540,77069,18620,18593,1807,110,MZN
42628,79395,18509,18694,1909,244,THB
33416,78998,18516,18539,1427,64,HNL
25197,77054,18584,18583,1596,187,IRR
25480,77111,18588,18627,1845,165,SEK
44304,79965,18575,18519,1940,60,MRO
35942,77383,18579,18571,1955,236,COP
37940,77267,18513,18556,2018,170,XDR
32744,78388,18640,18599,1777,228,IRR
30173,77711,18627,18691,1895,169,ZWD
36159,78738,18530,18612,1845,137,MKD
26516,77522,18579,18575,1419,55,VEF
44060,77113,18625,18691,1718,45,MMK
29033,79058,18602,18662,1627,244,LBP
34732,77187,18530,18503,1427,201,MKD
41284,79923,18687,18555,1756,213,BOB
43269,79234,18632,18574,1427,105,MAD
37709,79097,18582,18657,1940,241,NIO
30646,79644,18694,18675,2008,162,ISK
26045,78166,18590,18604,1328,241,CRC
32429,79274,18509,18521,2018,249,IQD
34742,79377,18683,18560,1845,214,CDF
27406,77322,18613,18686,1938,242,PEN
32437,79305,18582,18545,1800,126,MUR
34937,77604,18614,18556,1843,224,TZS
34521,78696,18567,18553,1910,175,SEK
34328,78062,18605,18656,1756,53,MGA
28432,79187,18569,18656,2030,63,NOK
39221,78189,18579,18539,1408,211,TZS
28023,78960,18612,18567,1811,178,BAM
29856,79350,18503,18504,1419,89,DKK
44092,77079,18668,18686,1909,119,BTN
33492,77769,18585,18548,1777,122,AOA
25923,79697,18620,18654,1940,36,NIO
33785,78998,18555,18548,1895,215,OMR
26748,78696,18691,18615,1427,247,UZS
34507,77448,18595,18681,1456,107,TND
41337,79010,18585,18565,1816,47,BYR
32867,77408,18624,18530,1380,163,SYP
29067,77745,18554,18555,1991,151,MXN
34169,79313,18671,18639,1807,194,BWP
40355,78417,18522,18576,1780,40,AZN
40397,79891,18640,18513,1530,167,RUB
31302,77143,18567,18688,1955,107,ALL
29013,77024,18590,18621,2030,54,BYR
35872,78685,18510,18524,1456,61,PHP
29476,79285,18592,18605,1910,47,BDT
32835,78350,18576,18684,1895,90,SYP
32478,77395,18631,18500,1191,127,THB
32894,79846,18643,18615,2018,98,HKD
43000,78719,18565,18563,1940,63,KWD
41717,78150,18575,18574,1895,192,HTG
37978,78468,18629,18627,1756,249,TTD
38356,77711,18574,18640,1995,216,PEN
31022,78377,18572,18542,1517,120,MDL
39335,77695,18661,18589,1419,30,XPF
43081,78489,18673,18641,1917,149,ETB
28405,77193,18589,18603,1456,110,TRY
42782,78095,18538,18653,1718,166,TJS
34545,77567,18549,18504,1456,82,QAR
29545,78417,18671,18629,1780,43,QAR
31974,78875,18614,18552,1917,36,PEN
44088,77224,18513,18683,1400,212,CLP
26810,78998,18541,18500,1940,84,JMD
25634,78081,18531,18625,1427,237,HNL
26581,77368,18529,18700,1645,242,XCD
36896,79723,18548,18549,1530,123,ARS
40674,79494,18567,18559,1645,166,GTQ
34463,77069,18575,18687,1991,155,MWK
39645,77629,18510,18652,1191,112,TOP
29961,79926,18627,18541,1845,237,GIP
43248,77691,18675,18519,1895,199,DZD
30824,77604,18612,18698,2008,246,NGN
42239,77238,18681,18615,1617,44,IDR
35363,78386,18574,18645,1191,203,NZD
43773,78350,18615,18691,1756,202,QAR
43645,78190,18561,18691,2008,160,XDR
25726,79612,18608,18545,1756,120,NOK
42108,79401,18549,18530,1991,104,GYD
29399,78300,18645,18510,1694,178,HNL
35100,77100,18521,18547,1380,204,THB
33198,77626,18540,18552,1995,49,AUD
32287,77844,18615,18576,1843,131,PKR
31127,78943,18592,18653,1458,104,BWP
42775,79961,18572,18562,1777,189,MDL
37570,78972,18571,18594,1810,223,HTG
29708,77302,18572,18564,1408,161,VND
31498,78166,18549,18676,1991,114,AUD
44939,79578,18603,18680,2018,250,IRR
29581,79511,18595,18680,1408,196,GIP
36604,79511,18662,18700,1427,140,EGP
28293,78406,18539,18673,2008,156,KGS
42101,79285,18627,18639,1955,249,ERN
43634,78081,18572,18624,1456,95,JMD
33543,78690,18693,18524,1328,152,BSD
29115,79858,18537,18545,1368,95,BDT
28429,77395,18571,18592,1938,109,VUV
30504,78269,18628,18668,1995,102,GMD
29311,77239,18524,18645,1530,172,HKD
42477,78062,18621,18585,1816,246,PYG
31286,77011,18503,18560,1938,161,PGK
38116,78642,18643,18598,1458,32,TMT
26129,78115,18545,18562,1756,244,MMK
31511,78076,18549,18551,1995,107,CDF
27727,79703,18675,18589,1756,219,MZN
33753,77604,18555,18667,1645,125,YER
30603,79186,18620,18693,1995,105,SCR
37673,78653,18700,18598,1718,95,MUR
43272,79806,18537,18562,2018,60,LBP
26092,78284,18627,18551,1596,75,SOS
29757,79612,18539,18653,1917,233,ALL
41691,77934,18665,18676,1780,78,AWG
41685,77193,18562,18543,2030,227,LTL
41212,79494,18646,18524,1694,175,SEK
30108,78095,18511,18565,1627,98,MGA
27548,77139,18524,18572,1274,30,KES
35655,77267,18567,18540,1456,119,KRW
33662,78468,18539,18582,1843,214,SRD
30193,79209,18541,18638,2030,206,KYD
32568,77454,18509,18673,1708,189,TJS
33158,77619,18614,18584,1419,99,NIO
40052,77884,18590,18501,1756,129,GMD
28923,78292,18529,18559,2030,187,DKK
39656,79270,18567,18676,1816,140,ZMW
25345,78499,18593,18687,1702,48,ZWD
38164,79896,18638,18500,1274,42,FJD
36140,77187,18631,18593,1702,194,SZL
39592,77044,18539,18554,1938,102,UAH
33536,77325,18694,18584,1991,141,HTG
44303,78194,18522,18510,1800,105,XCD
33710,78642,18590,18639,1530,43,BYR
38418,79177,18653,18549,1427,71,CRC
44957,77567,18547,18585,1427,187,SLL
30215,78170,18640,18695,1191,52,MAD
33330,79010,18615,18572,1191,118,FJD
30471,79891,18606,18694,1380,207,COP
42003,79430,18680,18539,1419,166,UAH
30521,79695,18524,18503,2008,89,GEL
30560,79693,18576,18547,1777,159,UYU
38681,77068,18625,18667,1910,240,HRK
29812,79237,18511,18531,1843,147,SPL
30501,78684,18671,18585,1708,233,RWF
31674,79401,18686,18554,1845,192,JEP
44831,78960,18598,18672,1901,221,GEL
41732,78661,18686,18531,1708,83,EGP
35125,78113,18661,18629,1419,30,STD
36954,77193,18539,18588,1191,125,GNF
37835,80025,18670,18694,1694,141,GNF
43566,78630,18639,18670,1274,167,IQD
33997,78463,18650,18537,1408,195,QAR
41322,78516,18681,18676,1845,246,SPL
34006,77979,18639,18640,1386,235,BWP
39160,78274,18529,18598,1596,211,SLL
34174,79961,18503,18680,1694,31,LBP
37722,79058,18554,18567,1530,38,BGN
38588,79183,18657,18536,1530,81,GTQ
37575,78742,18583,18536,1530,33,LTL
44590,78787,18676,18598,1777,52,MGA
32764,78618,18531,18669,2030,230,DZD
27382,78463,18604,18516,1345,70,SVC
28142,77879,18665,18545,1328,115,GHS
39066,77368,18524,18565,1368,193,ANG
25024,77068,18592,18670,1400,54,MVR
36625,77976,18672,18604,1400,81,MZN
26197,78213,18524,18575,2018,89,XOF
25625,78267,18625,18598,1807,175,KGS
37583,77844,18582,18688,1909,92,BSD
34483,77745,18664,18651,1530,61,NZD
35523,77336,18501,18645,1627,73,LAK
42747,77187,18623,18513,1708,108,JEP
41395,78242,18564,18536,1372,96,XCD
36786,79395,18668,18536,1400,186,BRL
31265,77139,18631,18599,1530,180,GGP
40408,79425,18605,18681,2030,174,THB
37376,78775,18628,18513,1883,100,KHR
25005,79875,18651,18509,1645,102,TZS
38007,79644,18521,18612,1708,180,SCR
36728,79818,18700,18605,1995,224,SDG
33305,79356,18615,18615,1627,207,HTG
40287,79093,18538,18638,1708,37,DOP
25880,78513,18629,18554,1427,165,CLP
36520,78662,18664,18529,1592,129,SAR
28686,78659,18624,18543,1901,242,GEL
43343,79214,18585,18539,1345,32,CVE
33483,79644,18639,18509,1995,226,BMD
31740,78550,18645,18537,1909,209,SEK
25985,78388,18529,18632,1345,199,HRK
26927,78230,18501,18510,1419,90,TWD
37344,78013,18537,18509,1702,46,AZN
28099,78573,18559,18694,2018,102,BSD
41479,79409,18590,18561,1810,53,BWP
38937,78386,18693,18688,1702,152,HUF
39607,78854,18545,18615,1400,52,GHS
26007,78960,18668,18621,1995,77,BRL
32783,78738,18631,18504,1617,91,SRD
35610,78166,18572,18553,1917,243,KMF
26050,78204,18612,18595,1780,148,THB
36404,79481,18538,18603,1592,191,NOK
29744,78995,18516,18551,1456,48,LRD
26861,78948,18673,18579,1427,51,CDF
29974,79763,18676,18560,2018,155,YER
41249,79305,18590,18584,1938,195,KGS
42437,77482,18687,18661,1617,160,INR
40705,78168,18595,18590,1777,163,MXN
26972,79961,18625,18591,1328,189,USD
38806,78209,18693,18639,1909,99,ZMW
37088,77920,18684,18680,1617,199,MUR
33592,77210,18549,18501,1517,187,VEF
38537,79282,18500,18540,1530,57,HUF
44516,79965,18675,18661,1517,219,NIS
34816,77884,18538,18552,1777,210,CAD
33030,77969,18569,18661,1810,90,PLN
33311,79642,18645,18553,1995,243,TTD
43386,79058,18528,18695,1191,72,KES
30030,77957,18543,18658,1592,233,LAK
35581,78269,18590,18599,1694,88,USD
31305,78461,18562,18604,2008,189,SRD
30491,77107,18686,18695,1458,163,TRY
42337,77786,18676,18530,1843,78,AZN
36121,78684,18519,18657,1895,37,CUC
40476,78227,18673,18531,1372,117,TVD
27980,78113,18524,18651,2018,132,XDR
28790,77957,18654,18656,1744,129,ARS
43146,78370,18537,18581,1530,89,LRD
38599,77408,18592,18683,1645,185,BDT
44594,77294,18613,18683,1901,48,RON
26703,79481,18632,18686,1627,60,ERN
33585,79693,18547,18605,2018,222,UAH
26271,79522,18564,18638,1645,123,SAR
36614,77454,18604,18543,1617,106,HKD
43856,78227,18571,18672,1596,91,BGN
44079,78658,18559,18553,1400,93,TND
25932,78978,18670,18620,1427,139,PYG
28047,77031,18590,18562,1380,145,EGP
42839,79926,18572,18536,1456,225,MMK
34023,77675,18605,18583,1901,163,JMD
40452,79763,18599,18646,1901,194,MYR
35932,78026,18581,18695,1617,147,KHR
40660,77728,18672,18593,1777,118,RWF
42069,78461,18691,18572,1955,32,GYD
31782,78653,18680,18581,2018,130,JOD
35333,78876,18651,18625,1780,196,DOP
28356,78948,18606,18519,1408,47,BGN
43041,77154,18691,18691,1400,108,GYD
29628,79922,18540,18569,1419,119,PYG
43870,78297,18694,18670,1530,112,BRL
44402,78618,18695,18658,1777,48,INR
32079,79102,18510,18628,1909,247,BND
31949,79846,18594,18554,1458,37,TRY
36509,78095,18640,18613,1938,111,SDG
39651,78284,18654,18627,1708,62,LSL
43416,79989,18608,18538,1380,118,TWD
42204,79305,18688,18683,1400,231,ISK
31935,77495,18564,18656,1940,175,CUC
37649,79198,18555,18632,1845,225,ETB
32313,79976,18588,18623,1917,117,AED
28031,77666,18684,18624,2008,109,AED
34979,79454,18599,18503,1400,87,JPY
28276,77786,18589,18595,1191,96,LTL
44068,78630,18500,18516,1372,34,GIP
32595,79198,18621,18572,1694,213,TMT
30353,78408,18569,18623,1517,115,ARS
43295,79896,18571,18628,1718,52,BYR
39632,78489,18501,18589,1386,131,KHR
26247,78387,18632,18691,1517,234,SBD
31539,78115,18670,18522,1901,194,XPF
38108,77666,18569,18563,1816,46,SCR
32615,78538,18553,18513,1995,93,BAM
33589,79603,18645,18668,1816,199,HTG
43557,79020,18511,18582,1645,232,CDF
44374,79417,18516,18687,1718,53,CNY
25520,78960,18603,18509,1427,190,PEN
28981,77291,18522,18628,1991,202,CVE
26945,78115,18632,18543,1627,187,AOA
28394,78379,18606,18625,1456,91,LYD
39207,77325,18651,18581,2008,175,IRR
33842,78495,18536,18698,1718,176,MGA
35266,77400,18542,18561,1328,151,GEL
26758,77325,18561,18615,1810,102,CVE
43640,78586,18681,18606,2018,95,ZAR
44782,79183,18551,18640,1938,171,GGP
26298,79285,18509,18540,1530,65,SEK
26996,78463,18612,18631,1938,177,ARS
25178,79649,18576,18531,1596,36,SAR
36830,78854,18670,18688,1592,180,AED
43220,77107,18668,18583,1419,167,SBD
37030,78379,18513,18645,1938,31,UZS
39219,77619,18652,18654,1274,215,HTG
36949,78995,18501,18536,1380,159,XCD
43660,78387,18529,18541,1328,224,ILS
42178,79818,18693,18590,1938,76,RUB
30244,77522,18624,18657,1517,175,CLP
29373,77490,18559,18661,2018,201,RUB
44255,77255,18670,18553,1627,177,CHF
25334,77604,18621,18624,1901,220,AOA
42966,79151,18652,18615,1843,156,THB
28227,77107,18621,18567,1718,37,BAM
28723,79923,18683,18562,1777,133,GMD
30755,77675,18688,18612,1617,229,ZWD
40292,78642,18676,18548,1777,86,QAR
27373,77395,18680,18540,2030,177,KPW
25792,77970,18631,18584,1517,124,SEK
27976,78770,18504,18556,1810,52,JOD
37236,79111,18591,18590,1816,240,LAK
34738,77193,18694,18581,1596,243,HNL
36343,78543,18560,18560,1917,249,XPF
39921,79234,18686,18656,1368,97,COP
44814,78543,18529,18604,1592,50,BOB
40550,78972,18529,18656,1386,185,ILS
40982,79820,18614,18694,1718,203,TJS
37767,79093,18547,18671,1816,45,HRK
38701,79401,18563,18522,1777,97,XPF
28757,79695,18553,18551,1596,164,ANG
26876,77487,18530,18680,2030,168,BTN
31279,77594,18524,18657,1756,207,BGN
26144,78062,18686,18584,1191,134,BND
44778,77068,18553,18670,1372,225,STD
27090,78948,18681,18541,1345,177,RWF
34284,78794,18592,18612,1274,164,KGS
26765,77448,18572,18542,1843,223,GNF
29613,78154,18638,18555,1345,139,AED
31903,77970,18608,18563,1345,233,HTG
29078,79961,18554,18605,1718,149,ZAR
27512,79511,18669,18536,1777,244,SVC
43663,77400,18562,18620,1991,88,DZD
35856,77957,18684,18624,1816,168,BSD
35711,77400,18599,18519,1777,85,PHP
